listing_id,interest_level
7232854,2
7163334,2
7126697,2
7144356,2
7127150,2
7099096,1
7099826,2
7124809,2
7193832,2
7100403,2
7165637,2
7110819,2
7134103,2
7165062,0
7181345,2
7211203,2
7157273,2
7174261,2
7221826,2
7107772,1
7198423,2
7092328,2
7168469,2
7223011,2
7111048,2
7176001,2
7117518,2
7125988,2
7213978,2
7169601,2
7129966,2
7141890,2
7203523,2
7233319,1
7124945,2
7233060,2
7143095,2
7201852,2
7188585,2
7148470,2
7092097,2
7220115,2
7119035,2
7102007,2
7119178,2
7148019,2
7132395,2
7141630,2
7228275,2
7098886,1
7160111,2
7099743,2
7167643,1
7168789,2
7112511,2
7209799,1
7169570,2
7126241,2
7138292,2
7178479,2
7113706,2
7153723,2
7182737,2
7156744,2
7175126,2
7151629,2
7155362,2
7182500,2
7173495,2
7131961,2
7218552,2
7167721,2
7173984,2
7118048,2
7170176,2
7182017,2
7231591,2
7090908,2
7191615,2
7226852,1
7178991,2
7218903,2
7226660,2
7162309,2
7187581,2
7223498,2
7173106,1
7128673,2
7200232,2
7195136,2
7156871,2
7159821,2
7169849,2
7198601,2
7233208,2
7148289,2
7096567,1
7170145,2
7178334,2
7229458,2
7187403,2
7161825,2
7134742,2
7091708,2
7176379,2
7208189,2
7119037,2
7107433,2
7131964,2
7169826,2
7181783,2
7175241,2
7103997,2
7137043,2
7109636,2
7092690,2
7172398,2
7103110,2
7200384,2
7176642,2
7204512,2
7122578,2
7213218,2
7117024,2
7111176,2
7205603,2
7232980,1
7195059,2
7114096,2
7142375,2
7217821,2
7222910,2
7198612,2
7230227,2
7139352,2
7210129,2
7111457,2
7199705,2
7231390,2
7139845,2
7159087,2
7126585,2
7091185,1
7196516,2
7225799,2
7121860,2
7134893,2
7180427,2
7105010,2
7098707,2
7225786,1
7101398,2
7229365,2
7199838,2
7088279,2
7232590,2
7111607,2
7176613,2
7133183,2
7162192,2
7204563,2
7110073,2
7212699,2
7231436,2
7160075,2
7197725,2
7115022,2
7189874,2
7116751,2
7200378,2
7204952,2
7121872,2
7167445,2
7165486,1
7328460,2
7192724,2
7116881,2
7193470,2
7177510,2
7201338,2
7149351,2
7230518,2
7148483,2
7145444,1
7186635,2
7135527,2
7201060,2
7119841,2
7156588,2
7113986,2
7231644,2
7093342,2
7215119,2
7149579,2
7178174,2
7150978,2
7188477,2
7092092,2
7234150,2
7148027,2
7135145,2
7158672,2
7165854,2
7135557,2
7131501,2
7206753,2
7114993,2
7233411,2
7181205,2
7089067,1
7101871,2
7091397,2
7131315,2
7169449,2
7106392,2
7136309,2
7156941,2
7208012,2
7199228,2
7130420,2
7220322,2
7117378,2
7115544,2
7163525,2
7123343,2
7091313,2
7187965,2
7192195,2
7185444,2
7200734,2
7165551,2
7131962,2
7212354,2
7180162,2
7203099,2
7133716,2
7161439,2
7152087,2
7132099,2
7146599,2
7142527,2
7222256,2
7120982,2
7191477,2
7186434,2
7171509,2
7203194,2
7232711,2
7181889,2
7097537,2
7214034,2
7172032,2
7204139,2
7099433,2
7198446,2
7110503,2
7143470,2
7181198,2
7211881,1
7099630,2
7175189,2
7113053,1
7092178,2
7087974,2
7214615,1
7232292,2
7092759,2
7162046,2
7224745,2
7098615,2
7166015,2
7106885,2
7216268,2
7182407,1
7189544,2
7214014,2
7183494,1
7101764,2
7173708,2
7192900,2
7140778,2
7210424,2
7178000,2
7192073,2
7157637,1
7129324,2
7140683,2
7191468,2
7136150,1
7186627,2
7131413,2
7113344,2
7203348,2
7213945,2
7208254,1
7146640,2
7211808,2
7152436,2
7092989,2
7192955,2
7226210,2
7214279,2
7178036,2
7176946,2
7191821,2
7198221,2
7208357,2
7094629,2
7227467,2
7183329,2
7131202,2
7117568,2
7200404,2
7162274,2
7232788,2
7170005,2
7155136,2
7191963,2
7190284,2
7215749,1
7102773,2
7192854,2
7106746,2
7222068,2
7172235,2
7091243,2
7233815,2
7109743,2
7186868,2
7215614,2
7210218,1
7165549,2
7173253,2
7125562,2
7228786,2
7228647,2
7203148,2
7219423,2
7100728,2
7208392,2
7093390,2
7225194,1
7211319,2
7165703,2
7231611,2
7181157,2
7175801,2
7114659,2
7221656,2
7166027,2
7117416,2
7145288,2
7126781,2
7189493,2
7218981,2
7156664,2
7198900,2
7200598,2
7097560,2
7103424,2
7193706,2
7189174,2
7131511,2
7160961,2
7232995,2
7154306,2
7094659,2
7122928,2
7159271,2
7152083,2
7199800,2
7107669,2
7192561,2
7156740,2
7192068,2
7137040,2
7134396,2
7091906,2
7201942,2
7195774,2
7161034,2
7095279,2
7229267,2
7173938,2
7089751,2
7099346,2
7164662,2
7206300,2
7148779,2
7191147,1
7156369,2
7147449,2
7095575,2
7208125,2
7108879,2
7210006,2
7100296,2
7159666,2
7147259,2
7613985,2
7229063,2
7105041,2
7127784,2
7136216,2
7096867,2
7136240,2
7136760,2
7146693,2
7170512,2
7113440,2
7133511,2
7221477,2
7143259,2
7129146,2
7225109,2
7134278,2
7108355,2
7177958,2
7097568,2
7106186,2
7156326,2
7166241,2
7214851,2
7089635,2
7197251,2
7118314,2
7145156,2
7197921,2
7233286,2
7219819,2
7128808,2
7222475,2
7199665,2
7178702,2
7147885,2
7225008,2
7126185,2
7094055,2
7178995,1
7151420,2
7125485,2
7123139,2
7104185,2
7226910,2
7113044,2
7224345,2
7114687,2
7149317,2
7232119,2
7239445,2
7208181,2
7213866,2
7200354,2
7093751,1
7151477,1
7183872,2
7160802,2
7232021,2
7232422,2
7200249,2
7223475,2
7137555,1
7144970,2
7231348,2
7175130,2
7219827,2
7227996,2
7167254,0
7140758,2
7228419,2
7124688,2
7231605,2
7193671,2
7161072,2
7107528,2
7215959,2
7155791,1
7112871,2
7099533,2
7123847,2
7126361,2
7111606,2
7176513,2
7187892,2
7192143,2
7092868,2
7189549,2
7225250,2
7088581,2
7112820,2
7199159,1
7203034,2
7187848,1
7173927,2
7125833,2
7131938,2
7203821,2
7090563,2
7166502,2
7224725,2
7197052,2
7130774,2
7119010,2
7181809,2
7212839,2
7118453,2
7175968,2
7187471,2
7136176,2
7220352,2
7219829,2
7139400,2
7125116,2
7126967,2
7202234,2
7141189,2
7168250,2
7216393,2
7104737,1
7176546,2
7207222,2
7129454,2
7109695,2
7122813,2
7215678,2
7202271,2
7194621,2
7201332,2
7198006,2
7219353,2
7180675,2
7105174,2
7092288,2
7119199,2
7149198,2
7118728,2
7147332,2
7147971,2
7092980,2
7136062,2
7158780,2
7180902,2
7198235,2
7123453,2
7124361,2
7195075,2
7162874,2
7179505,2
7128649,2
7142795,1
7106943,2
7182493,2
7139069,2
7093009,2
7199407,1
7233401,2
7224019,2
7191544,2
7201612,2
7149505,2
7224444,2
7186925,2
7097260,2
7102119,2
7168487,2
7170292,2
7204521,2
7162857,2
7091599,2
7210229,2
7175929,2
7211567,2
7171805,2
7092196,2
7231503,2
7170484,2
7219372,2
7108186,2
7213621,2
7104436,2
7142697,2
7119716,2
7090832,2
7224618,2
7225881,2
7222232,2
7136137,2
7103201,2
7179944,2
7129853,2
7198564,2
7178853,2
7104202,2
7110131,2
7102287,2
7096126,2
7163924,2
7170884,2
7121058,2
7215823,1
7194908,2
7111887,2
7233895,1
7165290,2
7210111,2
7122911,2
7125724,2
7230502,2
7206616,2
7159882,2
7168345,2
7143926,1
7148736,2
7170310,2
7164407,2
7092899,2
7114917,2
7182949,2
7103342,2
7125937,2
7132690,2
7123435,2
7117957,2
7152309,2
7135604,2
7092647,2
7144655,2
7148605,2
7225355,2
7230273,2
7216756,2
7200187,2
7125090,1
7191044,2
7132074,2
7121147,2
7161974,2
7171409,2
7099678,2
7216423,2
7129494,2
7164957,2
7199268,2
7160588,2
7221837,2
7203511,2
7132148,2
7096060,2
7170212,2
7160952,2
7183416,2
7202476,2
7191187,2
7200181,2
7192049,1
7174736,2
7150234,2
7158488,2
7116516,1
7201651,2
7224151,2
7177398,2
7199069,2
7119382,1
7210949,1
7211406,2
7092237,2
7149311,2
7154401,2
7090592,2
7220072,2
7125106,2
7092482,2
7178538,2
7123013,2
7201161,2
7194766,2
7136427,2
7097870,2
7105580,2
7092417,2
7091203,2
7184254,2
7166592,2
7166649,2
7192318,2
7192836,2
7130870,2
7197749,2
7090770,2
7090484,2
7225763,2
7133938,2
7110098,2
7223062,1
7202167,2
7107127,1
7217457,2
7195758,2
7095424,2
7182050,2
7175872,2
7223534,2
7154824,2
7216639,2
7092519,2
7096425,2
7174421,2
7228998,2
7119224,2
7180386,1
7138031,2
7224354,1
7134851,2
7228859,2
7093735,2
7193141,2
7185487,2
7188829,2
7151193,2
7115172,2
7110988,2
7152717,2
7192694,2
7166582,2
7146462,2
7098972,2
7226216,1
7212621,2
7165745,2
7190002,2
7123309,2
7226582,2
7154854,2
7227235,2
7219018,2
7204293,2
7132757,2
7112656,2
7182043,2
7112994,2
7115308,2
7115927,1
7224021,2
7149571,2
7168690,2
7135900,2
7113305,2
7171791,2
7148814,2
7150751,2
7186751,2
7124431,2
7233424,2
7162755,1
7216787,2
7224135,1
7140054,2
7214306,2
7207010,2
7135926,2
7196902,2
7169109,2
7132136,2
7196348,0
7108137,2
7196052,2
7222329,2
7155368,2
7158815,2
7141792,2
7096757,2
7194589,2
7154270,2
7098517,2
7102565,2
7146195,2
7339808,2
7193119,2
7157829,2
7181230,2
7124794,2
7152571,2
7202977,2
7100558,2
7098808,2
7188468,2
7174303,2
7126040,2
7181545,0
7166165,2
7144004,2
7120980,1
7215737,2
7197944,2
7100117,2
7093369,2
7205917,0
7121603,2
7095110,2
7122015,2
7172678,2
7198372,2
7113709,1
7113724,2
7155366,2
7136888,2
7155978,2
7414286,2
7125205,2
7127606,2
7170206,2
7189069,2
7164587,2
7123462,2
7091632,2
7208299,2
7199544,2
7198797,2
7218039,2
7169298,2
7137826,1
7148969,2
7118238,2
7460153,2
7172772,2
7127773,1
7162169,1
7208159,2
7152941,2
7118654,2
7163231,2
7115970,2
7174798,2
7223983,2
7221983,2
7168923,2
7103173,2
7148287,2
7146674,2
7225592,2
7193730,2
7115112,2
7218086,1
7122332,2
7194210,2
7171457,2
7201755,2
7139088,2
7129910,2
7147723,2
7095701,2
7162702,2
7213220,2
7170275,2
7088335,2
7101806,2
7123514,2
7094393,2
7215526,2
7229624,2
7126076,2
7174311,2
7093032,2
7116424,2
7126565,2
7146074,2
7231942,2
7128192,2
7173274,2
7090182,2
7134733,2
7124780,2
7173055,2
7127319,2
7106511,2
7155324,2
7202466,2
7185116,2
7195907,2
7232274,2
7198677,2
7156961,2
7131557,2
7157315,2
7209306,2
7126510,2
7133448,2
7106296,2
7106025,2
7218227,2
7131276,2
7143251,2
7126212,2
7172601,2
7106029,2
7115193,2
7214135,2
7224010,2
7163730,2
7699404,2
7232531,1
7218544,1
7202075,2
7212961,2
7107399,2
7095756,2
7179449,2
7158465,2
7133871,2
7160944,2
7195938,2
7202072,2
7154935,2
7194972,2
7218891,2
7157466,2
7093096,1
7108164,2
7146886,2
7135862,2
7215166,2
7220817,2
7155779,2
7148067,2
7162670,2
7214689,2
7182013,2
7214634,1
7174715,2
7137009,2
7170663,1
7191625,2
7197998,2
7187137,2
7210147,2
7132694,1
7133799,2
7132383,2
7226809,2
7174376,2
7159595,2
7135725,2
7103938,2
7145978,2
7132248,2
7217610,2
7178884,1
7172041,2
7178198,2
7171756,2
7097081,2
7171419,2
7213296,2
7476124,2
7122697,2
7134247,2
7196732,2
7137665,2
7098012,2
7110723,2
7211024,2
7169518,2
7197475,2
7229818,2
7114472,2
7186248,2
7147232,2
7155514,2
7173800,2
7225164,2
7089833,2
7191025,2
7160360,2
7091881,2
7114030,2
7206746,2
7134559,2
7228872,2
7115016,2
7187944,2
7125808,2
7106248,2
7122081,1
7132529,2
7178140,1
7094239,2
7185278,2
7112282,2
7145779,2
7136479,2
7146736,2
7159613,2
7140472,2
7120131,1
7175886,2
7141407,2
7152116,2
7122032,2
7134270,2
7194324,2
7227422,1
7143130,2
7179678,2
7130098,2
7189424,2
7155241,2
7145574,2
7200463,2
7232313,2
7105632,2
7188914,2
7198837,2
7153529,2
7099755,2
7201362,2
7227115,2
7140697,2
7145019,2
7207674,2
7156815,2
7222015,2
7132993,2
7232106,2
7231662,2
7151126,2
7138670,2
7174767,2
7160305,2
7090406,2
7126130,2
7217304,2
7215134,2
7169324,2
7115354,2
7179884,2
7152268,2
7156090,2
7176617,2
7222391,2
7133396,2
7171578,2
7154815,2
7178336,2
7101374,1
7098927,2
7163990,2
7224737,2
7209854,2
7112379,2
7203777,2
7106452,2
7167367,2
7198289,2
7114182,2
7164571,2
7148385,2
7221295,2
7189769,2
7166135,2
7124209,2
7118354,2
7180987,2
7208831,2
7152945,2
7178031,2
7163327,2
7189335,2
7150845,2
7178596,2
7103006,2
7137287,2
7212482,1
7228451,2
7224648,2
7225057,1
7231000,2
7089020,2
7159211,2
7199945,2
7151764,2
7158323,2
7091598,2
7184616,2
7209608,2
7209911,2
7175741,2
7157470,2
7152497,2
7101239,2
7198496,2
7222050,2
7179819,0
7223017,2
7212660,0
7211031,1
7090985,2
7092742,2
7097629,2
7224847,1
7210298,2
7206399,2
7203976,1
7116016,2
7189325,2
7170679,2
7177093,2
7214163,2
7141005,2
7170170,2
7169819,1
7121537,2
7115911,2
7214529,2
7231838,2
7129008,2
7118454,2
7208301,2
7092879,2
7145369,2
7149727,2
7150900,2
7155198,2
7178234,2
7124305,2
7209434,2
7192674,2
7145226,2
7211096,2
7193793,1
7171636,2
7200300,2
7209473,2
7224174,2
7148704,2
7221036,2
7113304,2
7210780,2
7107905,2
7184685,2
7090008,2
7129240,2
7169478,2
7164822,2
7212438,2
7170090,2
7110155,2
7110081,2
7124325,2
7147324,2
7105296,1
7178753,2
7230210,2
7176570,2
7138391,2
7231144,2
7116215,2
7199772,2
7120094,2
7230114,2
7150140,2
7108258,2
7145525,2
7201044,2
7130326,2
7172593,2
7096221,2
7224881,2
7101571,2
7206608,2
7136181,2
7133179,2
7171302,2
7154583,2
7174650,2
7167050,2
7123258,2
7125881,2
7174583,2
7180498,2
7089825,2
7157986,2
7107923,1
7133372,2
7156002,2
7206470,2
7113755,2
7134299,2
7164999,2
7131335,2
7094422,2
7181077,2
7201208,1
7163117,2
7091565,1
7216798,2
7164915,2
7219264,2
7116670,2
7221088,2
7126851,2
7092408,2
7221202,2
7127416,2
7189020,2
7124767,2
7120245,2
7134525,2
7231633,2
7116471,2
7091976,2
7186845,2
7128229,2
7197429,2
7124145,2
7150592,2
7207556,2
7172322,1
7135899,2
7230347,2
7121028,2
7143056,2
7150298,2
7214826,2
7140814,1
7234393,2
7220790,2
7131705,2
7105224,2
7136275,2
7110312,2
7129099,2
7137429,2
7231736,2
7130243,2
7092954,2
7098388,2
7223596,2
7150503,2
7222540,2
7139806,2
7193882,2
7179030,2
7174255,2
7229682,2
7228319,2
7110443,2
7186432,2
7146775,2
7210961,2
7223115,2
7217247,2
7216585,2
7101316,2
7202256,2
7613967,2
7157511,2
7185492,2
7142182,2
7126694,2
7198519,2
7121496,2
7146010,2
7122649,2
7196652,2
7181376,2
7145459,2
7129909,2
7104169,2
7100470,1
7159327,2
7145618,2
7173240,2
7109209,2
7192292,2
7234407,0
7230379,2
7148311,2
7224524,2
7106266,2
7134010,2
7174865,2
7106367,2
7133954,2
7151647,2
7188379,2
7202349,2
7146035,2
7139696,2
7172187,2
7088096,2
7099131,2
7124047,2
7204108,2
7110767,2
7204627,2
7114255,2
7151030,2
7168611,2
7141582,2
7140360,2
7206879,2
7132000,2
7110248,2
7132175,2
7098076,2
7109936,1
7102989,2
7120577,2
7160625,2
7196750,2
7203266,2
7098877,2
7107593,2
7158993,2
7146530,2
7148541,2
7122800,2
7157217,2
7143180,1
7188111,2
7134998,2
7218703,2
7213126,2
7186215,2
7124306,2
7186421,2
7144142,1
7160202,2
7183954,2
7117426,2
7203836,2
7214151,2
7203597,2
7125956,2
7097489,2
7198366,2
7194605,2
7121059,2
7129533,2
7142363,2
7111011,2
7141286,2
7217785,2
7170809,2
7101849,2
7127203,2
7118430,2
7112722,2
7135421,2
7100688,2
7160599,2
7191194,2
7103000,2
7171682,2
7181928,2
7126857,2
7107830,2
7146498,2
7111842,2
7145137,2
7091951,1
7094265,2
7116136,2
7230419,2
7233294,2
7103692,2
7218348,2
7146860,2
7127359,1
7231934,2
7207419,2
7125014,1
7121646,2
7231626,2
7231166,2
7136391,2
7176680,2
7231829,2
7206110,2
7097849,2
7112086,2
7160713,2
7113691,2
7104413,2
7101618,2
7138141,2
7228709,2
7132250,2
7221022,2
7210184,2
7105795,2
7153917,2
7166832,2
7103246,2
7125305,1
7206563,2
7218308,2
7226382,2
7134856,1
7099802,2
7221360,2
7186706,2
7156366,2
7229418,2
7117068,1
7120882,2
7104816,2
7225804,2
7093464,2
7222412,2
7116842,2
7157223,2
7097353,2
7164385,2
7195198,2
7130060,2
7194547,2
7091700,2
7193987,2
7147431,2
7156750,2
7188215,2
7118016,2
7118754,2
7130251,2
7209957,1
7141950,2
7178771,2
7225814,2
7176820,2
7139176,2
7204283,2
7204405,2
7148135,2
7233521,2
7140376,2
7216219,2
7223511,2
7198417,2
7121897,2
7111330,2
7128534,2
7199872,2
7104941,2
7139390,2
7110063,2
7138093,2
7186528,2
7141761,2
7232331,2
7177811,2
7132894,2
7176086,2
7117678,1
7117906,2
7189959,2
7168560,2
7225310,2
7104008,2
7211971,2
7104584,2
7216557,2
7110833,2
7153478,2
7105518,2
7131155,2
7107025,2
7167996,2
7233814,1
7108451,1
7190967,2
7222161,2
7202490,2
7167473,2
7190931,2
7127488,2
7146078,2
7126957,2
7212845,2
7160481,2
7113977,2
7225601,2
7091729,2
7172505,2
7169930,1
7200310,2
7127176,2
7169980,2
7098795,2
7148631,2
7125425,2
7092305,2
7187314,2
7094234,1
7139623,2
7095487,1
7112059,2
7221347,2
7170035,2
7227500,2
7198887,2
7201778,2
7093300,1
7139101,2
7219202,2
7220954,2
7167397,2
7220216,2
7121313,2
7108497,2
7097676,2
7133720,2
7213526,2
7209442,2
7211873,2
7190557,2
7217853,2
7229293,2
7138775,2
7091266,2
7232267,2
7110922,2
7190685,2
7216954,2
7159112,2
7194598,2
7216336,2
7123162,2
7167548,2
7109110,2
7204713,2
7185970,2
7197149,2
7104938,2
7139875,2
7217029,2
7181390,2
7167181,2
7149034,2
7092139,2
7115437,2
7230309,2
7094346,2
7113402,2
7093609,2
7118995,2
7232281,2
7211686,2
7232921,2
7113340,1
7119939,2
7226761,2
7128768,2
7159477,2
7145044,2
7199831,2
7134097,2
7170148,2
7218330,2
7092117,2
7151701,1
7088895,2
7104997,2
7202263,2
7153326,2
7155108,2
7123681,2
7210171,1
7129085,2
7138915,2
7123157,2
7198339,1
7113657,2
7151866,2
7102553,2
7156801,2
7229557,2
7195274,2
7209616,2
7093921,2
7095415,2
7217824,2
7204953,2
7128755,2
7093938,2
7140817,2
7228698,2
7211443,2
7154546,2
7149841,2
7112920,1
7196997,2
7146291,2
7152406,2
7132310,2
7190975,2
7254029,2
7186032,2
7204093,2
7088093,2
7159101,2
7214355,2
7102919,2
7137220,2
7126584,2
7099986,2
7172684,2
7204934,2
7137263,2
7141459,2
7129497,2
7219392,2
7164058,2
7174628,2
7607529,2
7192391,2
7214960,2
7101225,2
7132351,2
7200686,1
7204662,2
7209477,1
7098251,2
7148560,2
7113338,2
7100465,2
7129195,2
7190664,2
7166748,2
7108991,2
7212358,2
7136927,2
7193012,2
7206882,2
7148247,2
7177078,2
7104065,2
7112986,2
7185124,2
7149496,2
7100557,1
7207030,2
7169914,2
7088663,2
7188001,2
7118619,2
7196311,2
7221367,2
7120532,2
7161591,0
7231579,2
7138549,2
7206788,2
7143447,2
7145627,2
7092693,2
7199611,2
7113919,2
7125963,2
7199806,2
7172819,2
7212580,2
7197858,2
7147805,2
7229212,2
7093497,2
7088532,2
7228629,2
7108155,2
7161273,2
7219351,2
7143810,2
7211601,2
7096091,2
7101928,2
7207383,2
7156541,2
7186025,2
7126633,2
7163023,2
7126750,2
7128887,2
7226347,2
7113384,2
7109114,2
7177784,2
7107319,2
7213118,2
7178225,2
7092851,2
7121206,2
7212194,2
7104156,2
7198931,2
7188345,2
7203487,2
7210313,1
7177980,2
7192687,2
7208151,2
7138834,2
7214413,2
7102950,2
7204159,2
7149393,2
7218101,2
7104115,2
7177127,1
7173982,2
7210847,2
7093612,2
7177450,2
7218192,2
7098650,2
7531293,2
7197020,2
7120461,2
7223226,2
7118456,2
7166236,2
7094744,2
7167297,1
7174953,1
7115618,2
7200106,2
7173553,2
7207165,2
7104986,2
7130212,2
7162463,2
7198943,2
7203018,2
7170340,1
7091284,2
7119423,2
7145326,1
7156515,2
7161228,2
7198567,2
7210063,2
7176421,2
7177016,2
7108870,2
7121756,2
7171871,2
7123096,2
7224079,2
7123551,2
7170889,2
7145602,2
7208557,1
7137988,0
7093008,2
7176343,2
7121143,2
7195854,2
7224276,2
7173574,2
7104802,2
7123632,2
7168032,2
7160885,2
7133337,2
7108535,2
7164206,2
7178236,2
7099818,2
7188193,2
7152379,2
7100148,2
7133888,2
7201438,2
7210669,2
7169433,1
7136445,2
7112728,2
7174245,2
7166083,2
7096379,2
7163684,0
7112240,2
7145934,0
7198898,2
7116251,2
7233369,2
7216351,2
7154538,2
7448926,2
7209377,2
7200474,2
7195720,2
7221320,2
7157153,2
7124235,2
7195532,2
7227091,1
7209774,2
7193201,1
7153976,1
7177721,2
7128312,2
7181300,2
7188124,2
7127809,2
7197339,2
7137768,2
7177818,1
7223803,2
7137550,2
7170492,2
7121970,2
7201027,2
7179465,2
7171612,2
7200548,2
7112459,2
7192070,2
7137450,2
7172973,1
7099246,2
7153400,2
7188416,2
7184649,2
7143107,2
7230362,2
7115906,2
7090387,2
7193959,2
7161768,2
7151944,2
7228951,1
7150461,2
7089262,2
7155222,2
7225133,2
7198763,2
7096701,2
7173126,2
7148509,2
7137522,2
7090075,2
7208152,2
7137019,2
7176232,2
7124792,2
7130404,2
7233430,1
7214478,2
7221412,1
7141776,1
7097588,2
7123869,2
7136179,2
7190352,2
7185639,2
7175498,2
7146637,2
7110322,2
7181254,2
7139952,2
7182770,2
7115876,2
7160182,2
7173296,1
7207442,2
7164514,2
7206907,2
7466347,2
7173039,2
7121302,2
7100018,2
7154469,2
7159945,2
7150017,2
7142752,2
7116736,2
7199010,2
7090973,2
7121008,2
7231091,2
7225844,2
7179472,2
7168892,2
7126129,2
7165037,2
7090287,2
7212935,2
7183190,2
7187741,2
7147063,2
7158402,2
7153551,2
7224011,2
7144165,2
7134812,2
7159384,2
7197368,2
7122680,2
7168901,2
7220805,2
7112657,2
7194385,2
7132760,2
7180818,1
7188241,2
7141816,2
7122624,2
7210530,2
7216925,2
7213847,2
7090299,2
7162167,2
7156662,2
7141916,2
7125380,2
7216714,2
7101508,2
7160707,2
7172781,1
7227472,2
7222527,2
7113095,2
7130400,2
7226726,2
7140790,2
7189966,2
7153390,2
7152807,2
7214174,2
7092285,2
7222160,2
7207552,2
7118669,2
7195397,2
7158165,2
7100942,2
7173005,2
7182289,2
7173697,2
7088132,2
7089263,2
7223628,2
7228641,1
7149099,2
7170100,2
7213472,2
7147311,2
7139123,2
7158633,2
7176718,2
7105106,2
7124230,2
7090610,2
7151018,1
7190805,2
7099098,2
7154531,2
7190899,2
7172645,1
7182525,1
7201321,1
7156078,2
7129301,2
7227075,2
7108056,2
7202461,2
7222956,2
7184378,2
7110696,2
7174004,2
7200425,2
7130293,2
7124014,2
7169822,2
7201386,2
7194189,2
7160765,2
7098940,2
7218216,2
7181567,2
7180223,1
7122305,2
7153317,2
7206775,2
7117285,2
7088118,2
7204459,2
7228729,2
7115667,2
7144200,2
7178185,2
7094151,2
7099825,2
7214453,2
7143320,2
7167546,2
7215740,2
7190231,2
7115163,2
7118624,2
7130871,2
7188926,2
7209339,2
7135032,2
7088291,2
7191506,2
7110384,2
7106395,2
7092214,2
7229337,2
7094340,2
7154591,2
7164012,2
7090820,2
7180008,2
7113688,2
7106341,2
7107837,2
7144359,2
7162766,1
7130938,2
7227099,2
7098659,2
7189865,2
7113441,2
7091753,1
7155795,1
7198802,2
7165563,2
7140948,1
7128382,2
7220885,2
7127701,2
7232208,2
7151828,2
7192718,2
7116963,1
7112430,2
7111678,2
7195310,2
7183457,2
7097839,2
7218777,2
7114557,2
7150142,2
7114204,2
7094842,2
7224265,2
7134593,2
7103379,2
7202367,2
7124334,2
7153342,0
7100205,1
7107394,2
7151663,2
7199753,2
7160573,2
7088260,2
7189187,2
7211457,2
7175770,2
7229488,2
7099756,1
7175763,2
7143042,2
7196983,2
7132449,2
7164254,2
7218995,2
7181826,2
7195739,2
7137874,2
7098571,2
7135717,2
7143238,2
7204471,2
7103920,2
7198761,1
7126966,2
7224530,2
7206469,2
7205034,2
7114079,2
7122041,1
7148658,2
7196632,2
7211839,2
7118694,2
7088691,2
7207531,2
7132197,2
7193705,2
7099226,2
7139587,2
7171382,2
7222363,2
7097321,2
7090603,2
7186876,2
7090249,2
7229812,2
7113815,2
7178911,2
7199082,2
7088299,2
7127608,2
7098660,2
7224419,2
7110477,2
7113361,2
7209423,2
7181308,1
7178141,2
7189477,2
7188708,2
7114320,2
7146098,2
7190055,2
7182220,2
7216270,2
7093626,2
7151610,2
7111928,2
7105242,1
7091863,2
7171327,2
7118443,2
7168480,2
7102836,2
7172747,2
7146225,2
7187000,2
7161352,2
7227895,2
7224237,2
7162263,1
7139957,2
7233436,2
7105334,2
7172773,2
7194063,2
7207853,2
7192658,2
7218842,2
7158721,1
7088982,2
7134813,2
7192745,2
7158182,2
7102683,2
7145689,2
7146024,2
7154588,2
7122476,2
7180146,1
7207819,2
7135083,2
7143425,2
7123586,2
7186427,2
7140703,2
7190329,1
7183077,2
7185381,1
7095403,2
7204940,2
7130315,2
7106876,2
7090166,2
7132478,2
7140122,2
7134862,2
7175131,2
7185930,2
7141292,2
7200859,2
7091314,2
7163075,2
7176557,2
7233720,1
7100285,1
7152493,2
7098275,2
7206159,2
7116017,2
7153246,2
7122604,2
7134633,2
7193998,2
7090331,2
7228435,2
7193042,2
7155269,2
7170794,2
7166984,2
7095995,2
7113051,2
7206212,2
7202509,2
7134737,2
7223263,2
7117143,2
7224164,2
7109221,2
7225284,2
7105278,2
7097099,2
7210484,2
7178601,2
7139636,2
7130633,2
7139240,2
7224111,2
7118214,2
7137919,2
7209687,2
7087811,2
7103933,2
7096988,2
7201906,2
7108734,2
7170445,2
7229670,2
7177367,2
7174093,2
7204752,1
7160014,2
7120836,1
7184891,2
7166405,2
7163331,2
7160606,2
7192210,2
7163984,2
7170677,2
7219776,2
7132313,2
7090559,2
7113289,2
7125752,2
7093360,2
7112331,2
7216596,2
7131831,2
7134441,2
7105805,2
7216464,1
7145061,2
7106649,2
7203748,2
7231801,2
7141256,2
7102356,2
7162873,2
7143707,2
7231274,2
7115976,2
7142684,2
7184070,2
7115846,2
7266783,2
7148406,2
7154875,2
7101141,2
7196770,2
7127502,2
7142986,2
7113782,2
7186451,2
7159372,2
7113019,1
7188851,2
7212038,2
7139888,2
7089852,2
7224944,2
7230440,2
7179366,2
7146936,2
7143248,2
7134628,2
7094270,1
7193534,2
7205714,2
7152886,2
7137081,2
7194128,1
7214375,2
7098822,2
7123987,2
7140402,2
7210622,2
7181517,1
7119958,2
7231806,2
7186786,2
7177445,1
7223181,2
7117447,2
7229045,2
7169194,2
7160579,2
7171774,1
7191304,1
7215726,2
7180636,2
7091776,2
7156514,2
7127087,2
7175893,2
7118476,1
7204742,2
7129051,2
7092636,2
7185501,2
7139197,2
7116931,2
7169196,2
7230734,2
7147178,2
7175564,2
7201285,2
7125598,2
7140366,2
7228644,2
7195796,2
7110300,2
7191871,2
7167890,2
