LotFrontage,LotArea,LotShape,YearBuilt,YearRemodAdd,MasVnrArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,HeatingQC,BedroomAbvGr,TotRmsAbvGrd,Functional,GarageYrBlt,GarageCars,PavedDrive,WoodDeckSF,OverallGrade,GarageGrade,ExterGrade,KitchenScore,FireplaceScore,GarageScore,TotalBath,AllSF,AllFlrsSF,AllPorchSF,HasMasVnr,BoughtOffPlan,SalePrice
-1.071748623,-0.889565721,0.700716543,-0.006142169,-0.669379276,2.839618226,-0.874670235,-0.072849508,-0.628950768,0.890533549,-0.183654349,-0.999875764,-1.430393339,-1.060302733,-0.934792545,0.254751521,-0.313746857,-1.02475284,0.290175955,-0.749774501,-2.30795985,0.100744539,-0.775909871,-1.002394781,-0.951673463,-0.943380465,-0.905892549,-1.42998546,-1.044074453,-0.827645487,1.220200348,-0.303764824,89500
0.227483193,-0.170003075,0.700716543,1.086890956,0.929066898,-0.019930863,0.949856788,-0.072849508,1.30505624,0.890533549,-0.960204806,1.861821879,0.699108401,0.165909165,-0.314155087,0.254751521,1.061826553,0.315804334,0.290175955,0.304965298,0.64947869,0.100744539,0.784483461,0.935834702,-0.951673463,0.068908695,-0.26311499,0.356245618,-0.176115369,0.174036317,1.220200348,-0.303764824,185500
-1.691836535,-0.101019204,-1.028509366,0.722546581,0.880629135,-0.573756576,0.949856788,-0.072849508,-0.628950768,0.890533549,-0.081354289,0.061101465,0.699108401,0.165909165,0.306482371,0.254751521,0.603302083,0.315804334,0.290175955,2.206693118,2.867557595,0.100744539,0.784483461,0.935834702,-0.951673463,-0.093937822,0.379662569,0.24049574,0.494672681,2.110621137,-0.819537547,-0.303764824,194500
1.054267076,0.160409379,0.700716543,1.186257604,1.074380186,0.861669251,0.949856788,-0.072849508,-0.628950768,-0.933118838,-1.016004839,2.549534198,0.699108401,0.165909165,0.306482371,0.254751521,1.186878681,1.656361509,0.290175955,0.592621607,0.64947869,0.100744539,0.784483461,0.935834702,-0.951673463,1.494916032,-0.26311499,1.092835754,0.393038128,1.347435001,1.220200348,3.292020409,318000
-0.156380753,-0.173249375,0.700716543,-0.867319783,-1.686572296,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-0.79745471,0.167425409,-1.430393339,0.165909165,0.306482371,0.254751521,-1.230795797,-1.02475284,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,-1.002394781,0.610487261,-1.137035782,-0.905892549,-0.440850136,-0.027728922,0.507930251,-0.819537547,-0.303764824,113000
0.522763151,-0.146974636,0.700716543,1.21937982,1.122817949,-0.370310396,0.949856788,-0.072849508,1.30505624,0.890533549,1.490346635,-0.178692962,0.699108401,0.165909165,0.306482371,0.254751521,1.228562724,0.315804334,0.290175955,0.400850735,0.64947869,0.100744539,0.784483461,0.935834702,-0.951673463,1.195630542,1.022440129,0.756108835,0.132853672,0.775045399,1.220200348,-0.303764824,262500
-0.510716702,-0.666382608,0.700716543,-0.867319783,0.590002558,-0.573756576,-0.874670235,-0.072849508,-0.628950768,0.890533549,-0.251079389,-0.475042679,0.699108401,-1.060302733,-1.555430003,0.254751521,0.061409527,-2.365310014,0.290175955,-0.286328225,0.64947869,-3.020192679,0.784483461,0.935834702,-0.951673463,-2.10531237,-1.548670108,-1.322127619,-1.290030071,-0.426972766,-0.819537547,-0.303764824,110500
0.168427201,-0.552762114,0.700716543,-2.3578195,-1.686572296,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,-0.061057961,0.699108401,0.165909165,-0.314155087,0.254751521,-1.605952182,-1.02475284,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,-1.002394781,-0.951673463,-0.55606983,-1.548670108,-0.759162301,-0.123265402,-0.093078831,-0.819537547,-0.303764824,79000
0.522763151,0.031774748,0.700716543,0.291957774,-0.233439411,-0.573756576,0.949856788,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.133492235,-1.430393339,0.165909165,-0.314155087,0.254751521,0.061409527,-1.02475284,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,-1.002394781,0.610487261,-0.837750292,-0.905892549,-0.939363817,-0.576555508,-0.56053034,-0.819537547,-0.303764824,120000
-1.691836535,-0.15914826,-1.028509366,0.755668797,0.832191372,-0.573756576,0.949856788,-0.072849508,-0.628950768,0.890533549,0.599871112,-0.710312683,0.699108401,0.165909165,0.927119829,0.254751521,0.644986125,0.315804334,0.290175955,-0.749774501,0.64947869,0.100744539,0.784483461,0.935834702,2.172647984,-0.067530279,1.665217688,0.658773709,1.23863761,0.412531984,-0.819537547,-0.303764824,205000
0.67040313,-0.004949019,0.700716543,0.556935502,0.154062692,0.002674268,0.949856788,-0.072849508,1.30505624,0.890533549,1.143921432,0.789533592,0.699108401,0.165909165,-0.314155087,0.254751521,0.394881869,0.315804334,0.290175955,0.824344745,0.64947869,0.100744539,-0.775909871,-1.002394781,0.610487261,0.553046988,0.379662569,1.525582458,0.754857137,-0.455592246,1.220200348,-0.303764824,241500
0.345595176,-0.132569181,0.700716543,-2.026597341,-1.686572296,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,1.024803596,0.699108401,1.392121062,1.547757287,0.254751521,-2.856473464,-1.02475284,0.290175955,-0.749774501,0.64947869,0.100744539,-0.775909871,0.935834702,-0.951673463,-0.168759195,-0.26311499,0.514086361,0.868687837,0.813204706,-0.819537547,-0.303764824,137000
0.522763151,0.087367633,0.700716543,-0.56921984,-1.492821245,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,1.809791013,0.699108401,-1.060302733,-0.934792545,0.254751521,-1.022375584,0.315804334,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,-1.002394781,0.610487261,-0.120345366,-1.548670108,0.243126419,-0.255390321,-0.541450686,-0.819537547,-0.303764824,140000
0.434179164,0.088077761,0.700716543,1.053768741,0.880629135,-0.002977015,0.949856788,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.617605512,0.699108401,0.165909165,0.927119829,0.254751521,1.02014251,0.315804334,0.290175955,0.400850735,0.64947869,0.100744539,0.784483461,0.935834702,-0.951673463,0.095316238,0.379662569,-0.064663031,0.340188161,-0.178937271,1.220200348,-0.303764824,180000
-1.691836535,15.0700558,-2.757735274,-0.436730976,1.025942423,2.093648898,0.949856788,-0.072849508,2.272059745,-0.933118838,0.604521114,0.407219836,0.699108401,1.392121062,0.306482371,0.254751521,-0.855639413,0.315804334,0.290175955,-0.749774501,0.64947869,0.100744539,0.784483461,0.935834702,2.172647984,-0.393223313,0.379662569,1.355903659,1.307749106,0.10725753,1.220200348,-0.303764824,277000
-0.067796765,-0.51725571,-1.028509366,-1.032930863,-0.91156809,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.364237816,0.699108401,0.165909165,-0.314155087,-2.810688266,0.061409527,-2.365310014,0.290175955,1.351714645,-3.047319485,-3.020192679,-0.775909871,-1.002394781,-0.951673463,-2.10531237,-1.548670108,-0.688133967,-0.395646004,-0.827645487,-0.819537547,-0.303764824,76500
-0.392604719,-0.578123832,-1.028509366,1.153135388,1.074380186,2.144510443,0.949856788,-0.072849508,2.272059745,0.890533549,2.641222312,-1.282652211,0.699108401,-1.060302733,-0.934792545,0.254751521,1.145194638,0.315804334,0.290175955,0.233051221,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,0.262564012,1.665217688,0.842921243,0.252782445,0.631947998,1.220200348,-0.303764824,235000
0.227483193,-0.211291951,-1.028509366,1.086890956,0.929066898,-0.573756576,0.949856788,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.522592626,0.699108401,0.165909165,-0.314155087,0.254751521,1.061826553,0.315804334,0.290175955,0.352908017,-0.82924058,0.100744539,0.784483461,0.935834702,-0.951673463,0.183341382,0.379662569,-0.156736798,0.283272811,-0.398353286,-0.819537547,-0.303764824,173000
0.818043109,-0.111468232,0.700716543,-0.237997681,0.299375981,0.036581964,0.949856788,-0.072849508,2.272059745,-0.933118838,-0.388254469,-0.260132579,0.699108401,0.165909165,0.306482371,-2.810688266,-0.605535156,-1.02475284,0.290175955,1.911046356,0.64947869,0.100744539,-0.775909871,0.935834702,-0.951673463,-0.74532389,0.379662569,0.061609564,-0.403776768,-0.827645487,1.220200348,-0.303764824,158000
0.375123172,-0.207842758,0.700716543,-0.469853192,-1.347507956,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,1.127646422,-0.395865274,-1.430393339,0.165909165,-0.934792545,0.254751521,-0.897323456,-1.02475284,0.290175955,1.247838755,-0.82924058,0.100744539,0.784483461,-1.002394781,-0.951673463,-0.811342748,-0.26311499,0.093177713,-0.379384475,-0.827645487,-0.819537547,-0.303764824,145000
0.257011189,-0.173553716,-1.028509366,0.921279877,0.686878083,1.132930825,0.949856788,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.923004075,0.699108401,1.392121062,0.927119829,0.254751521,0.853406339,0.315804334,0.290175955,0.78439248,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,-0.217173024,0.379662569,0.932364331,1.606554692,-0.827645487,1.220200348,-0.303764824,230000
0.197955197,-0.168177032,-1.028509366,1.053768741,0.880629135,-0.573756576,0.949856788,-0.072849508,-0.628950768,-0.933118838,0.153470849,-0.465993833,0.699108401,0.165909165,0.306482371,0.254751521,1.02014251,0.315804334,0.290175955,0.976163352,-0.82924058,0.100744539,0.784483461,0.935834702,-0.951673463,0.856733736,0.379662569,0.04582549,0.462149624,-0.293415192,-0.819537547,-0.303764824,207500
0.31606718,-0.165843754,0.700716543,1.153135388,1.025942423,0.443474325,0.949856788,-0.072849508,-0.628950768,0.890533549,2.085546985,-0.671855086,0.699108401,0.165909165,0.927119829,0.254751521,1.145194638,0.315804334,0.290175955,0.233051221,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,0.799517392,1.665217688,0.856074639,0.210095933,0.22173545,1.220200348,-0.303764824,220000
0.67040313,0.201495361,0.700716543,0.987524309,0.783753609,0.398264063,0.949856788,-0.072849508,-0.628950768,0.890533549,-0.176679345,0.079199157,0.699108401,0.165909165,0.306482371,0.254751521,0.936774425,0.315804334,0.290175955,-0.749774501,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,0.3769967,0.379662569,0.260225833,0.592241852,2.425435418,1.220200348,-0.303764824,231500
0.375123172,0.228581675,0.700716543,-0.502975408,-1.395945719,-0.573756576,-2.699197257,-3.861023917,-0.628950768,-2.756771225,-1.016004839,-1.282652211,0.699108401,-1.060302733,-1.555430003,0.254751521,-0.939007498,-1.02475284,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,-1.002394781,-0.951673463,-0.749725147,-1.548670108,-2.203405103,-1.257507014,-0.398353286,-0.819537547,-0.303764824,97000
1.851522962,0.897522333,0.700716543,-0.304242113,-1.105319142,1.681105255,-0.874670235,-0.072849508,2.272059745,-0.933118838,0.54639608,-1.282652211,-1.430393339,0.165909165,-0.314155087,0.254751521,0.519933997,0.315804334,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,-1.002394781,0.610487261,1.785399009,-0.26311499,0.245757098,-0.241161483,1.576390842,1.220200348,-0.303764824,176000
0.345595176,-0.087323877,-1.028509366,1.186257604,1.074380186,0.952089776,0.949856788,-0.072849508,-0.628950768,-0.933118838,-1.016004839,2.069945344,0.699108401,0.165909165,2.168394745,0.254751521,1.186878681,1.656361509,0.290175955,-0.749774501,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,1.714978893,0.379662569,1.971482558,2.181806263,0.584248865,1.220200348,3.292020409,276000
0.906627097,-0.20064003,-1.028509366,0.192591126,0.493127032,-0.313797568,0.949856788,3.715324901,1.30505624,0.890533549,0.160445853,-1.282652211,-1.430393339,0.165909165,-0.314155087,0.254751521,-0.021958558,0.315804334,0.290175955,1.583437782,0.64947869,0.100744539,-0.775909871,-1.002394781,0.610487261,0.06010618,-0.26311499,-1.103781258,-0.586718964,-0.713167567,1.220200348,-0.303764824,151000
-0.215436744,-0.50203868,0.700716543,-1.397275238,0.783753609,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-0.471954519,-1.282652211,-1.430393339,0.165909165,-0.314155087,0.254751521,-0.188694729,0.315804334,0.290175955,-0.749774501,0.64947869,0.100744539,-0.775909871,-1.002394781,-0.951673463,0.024896123,-0.26311499,-0.414543345,-1.168068607,-0.827645487,-0.819537547,-0.303764824,130000
-0.80599666,-0.529226441,-4.486961183,-1.529764102,0.929066898,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.25565166,0.699108401,-1.060302733,-1.555430003,0.254751521,-0.563851114,0.315804334,-3.733597291,-0.749774501,-0.82924058,0.100744539,-0.775909871,-1.002394781,-0.951673463,0.112921267,-1.548670108,-1.464184288,-1.49736456,-0.827645487,-0.819537547,-0.303764824,73000
0.611347138,0.166496191,-1.028509366,0.32507999,-0.185001648,0.613012808,0.949856788,-0.072849508,-0.628950768,0.890533549,0.351095965,0.088248003,-1.430393339,0.165909165,0.306482371,0.254751521,0.10309357,0.315804334,0.290175955,1.455590534,-0.82924058,0.100744539,0.784483461,0.935834702,0.610487261,0.429811786,-0.26311499,0.377291051,-0.159853841,-0.827645487,1.220200348,-0.303764824,175500
0.375123172,0.076918605,-1.028509366,0.855035445,0.590002558,-0.573756576,0.949856788,-0.072849508,1.30505624,0.890533549,0.644046138,-1.083577593,0.699108401,0.165909165,0.927119829,0.254751521,0.770038254,0.315804334,0.290175955,0.009318537,-0.82924058,0.100744539,-0.775909871,-1.002394781,0.610487261,-0.28759314,1.665217688,-0.321154239,0.021055664,-0.112158485,-0.819537547,-0.303764824,185000
0.079843214,-0.207842758,0.700716543,-1.066053079,0.590002558,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-0.137154322,-0.508975852,0.699108401,1.392121062,0.927119829,0.254751521,-1.647636225,-1.02475284,0.290175955,1.343724192,0.64947869,0.100744539,-0.775909871,0.935834702,0.610487261,-1.049010638,0.379662569,0.466734138,0.551588031,-0.598689646,-0.819537547,-0.303764824,179500
0.404651168,-0.360013062,0.700716543,-1.032930863,-1.444383482,-0.573756576,-0.874670235,-0.072849508,-0.628950768,0.890533549,-0.079029288,-0.803063357,0.699108401,-1.060302733,-1.555430003,0.254751521,-0.522167071,-1.02475284,0.290175955,-0.749774501,-0.82924058,9.463556193,-0.775909871,-1.002394781,0.610487261,6.028210964,-1.548670108,-1.366849163,-1.468906885,-0.58914982,-0.819537547,-0.303764824,120500
-1.691836535,-0.256841596,-1.028509366,0.15946891,-0.427190462,0.409566628,-0.874670235,3.715324901,-0.628950768,0.890533549,0.730071188,-0.395865274,-1.430393339,0.165909165,-0.314155087,0.254751521,0.353197826,-1.02475284,0.290175955,2.206693118,0.64947869,3.221681757,0.784483461,-1.002394781,0.610487261,0.112921267,0.379662569,-0.396128592,-0.787955379,-0.541450686,1.220200348,-0.303764824,148000
0.788515113,0.028325555,0.700716543,1.153135388,1.025942423,-0.573756576,0.949856788,-0.072849508,0.338052736,-0.933118838,-1.016004839,1.194469464,0.699108401,0.165909165,0.927119829,0.254751521,1.145194638,1.656361509,0.290175955,0.78439248,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,2.529211478,0.379662569,0.627205561,0.891047438,-0.341114325,-0.819537547,3.292020409,266000
0.463707159,2.906981926,-1.028509366,-0.56921984,0.977504661,-0.573756576,0.949856788,-0.072849508,2.272059745,-0.933118838,-0.49055453,-1.0654799,0.699108401,-1.060302733,-0.934792545,-2.810688266,-1.022375584,0.315804334,0.290175955,-0.102547806,2.867557595,0.100744539,-0.775909871,-1.002394781,2.172647984,-0.173160452,-0.26311499,0.251018456,-0.279782613,-0.827645487,-0.819537547,-0.303764824,241500
1.02473908,0.133424511,-1.028509366,0.921279877,1.074380186,1.392889833,0.949856788,-0.072849508,-0.628950768,0.890533549,0.202295878,0.138016658,0.699108401,1.392121062,1.547757287,0.254751521,0.853406339,1.656361509,0.290175955,0.304965298,2.867557595,0.100744539,0.784483461,0.935834702,0.610487261,0.847931222,0.379662569,1.137557298,1.56386818,-0.283875365,1.220200348,-0.303764824,290000
0.67040313,-0.086106514,0.700716543,-0.436730976,0.154062692,0.460428173,-0.874670235,-0.072849508,-0.628950768,-0.933118838,0.425496009,-1.282652211,0.699108401,0.165909165,-0.314155087,-2.810688266,-0.855639413,-1.02475284,0.290175955,1.559466423,-0.82924058,0.100744539,-0.775909871,-1.002394781,0.610487261,-0.617687431,1.022440129,0.414120557,0.267011282,-0.827645487,1.220200348,-0.303764824,139000
0.552291147,-0.216567189,0.700716543,0.358202206,-0.136563885,-0.573756576,-0.874670235,-0.072849508,2.272059745,0.890533549,0.253445908,-0.671855086,-1.430393339,-1.060302733,-0.934792545,0.254751521,0.144777613,-1.02475284,0.290175955,0.592621607,0.64947869,0.100744539,-0.775909871,-1.002394781,-0.951673463,-0.943380465,-1.548670108,-1.216900457,-1.391664624,-0.827645487,-0.819537547,-0.303764824,124500
-0.067796765,-0.323086402,0.700716543,-1.529764102,1.074380186,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.870973209,0.699108401,0.165909165,-0.934792545,0.254751521,-0.021958558,0.315804334,0.290175955,-0.158480977,2.867557595,0.100744539,3.905270126,0.935834702,-0.951673463,0.852332479,0.379662569,-0.075185747,0.096265233,0.546089558,-0.819537547,-0.303764824,205000
2.117274925,-0.12709105,-1.028509366,1.053768741,0.880629135,-0.573756576,0.949856788,-0.072849508,-0.628950768,-0.933118838,-1.016004839,2.246397847,0.699108401,0.165909165,0.306482371,0.254751521,1.02014251,0.315804334,0.290175955,0.049270802,0.64947869,0.100744539,0.784483461,0.935834702,-0.951673463,0.416608015,-0.26311499,0.74032476,0.120657526,0.603328518,-0.819537547,-0.303764824,201000
2.442082879,0.881493728,0.700716543,-0.668586488,-1.638134533,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-0.737004675,0.400433201,0.699108401,-1.060302733,-1.555430003,0.254751521,-1.147427712,0.315804334,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,-1.002394781,-0.951673463,-0.344809484,-1.548670108,-1.090627862,-1.294095453,-0.827645487,-0.819537547,-0.303764824,141000
1.467659017,0.405910803,0.700716543,1.153135388,1.074380186,1.206397501,0.949856788,-0.072849508,2.272059745,-0.933118838,-1.016004839,3.515498541,0.699108401,0.165909165,0.927119829,0.254751521,1.186878681,1.656361509,0.290175955,0.241041674,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,1.116407912,0.379662569,2.21613571,1.260997212,1.461912921,1.220200348,3.292020409,415298
0.758987118,-0.045020532,0.700716543,0.192591126,-0.378752699,1.115976976,0.949856788,-0.072849508,-0.628950768,0.890533549,-0.104604303,0.454726279,0.699108401,1.392121062,0.927119829,0.254751521,-0.063642601,0.315804334,0.290175955,1.55147597,0.64947869,0.100744539,-0.775909871,-1.002394781,0.610487261,0.117322524,0.379662569,0.821875811,1.059760797,0.288514237,1.220200348,-0.303764824,192000
0.729459122,0.085034355,0.700716543,0.590057718,0.202500455,1.34767957,0.949856788,-0.072849508,1.30505624,0.890533549,-0.037179263,-0.409438543,0.699108401,0.165909165,0.306482371,0.254751521,0.436565912,0.315804334,0.290175955,-0.749774501,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,0.425410529,0.379662569,0.304947377,0.978453154,1.84350599,1.220200348,-0.303764824,228500
0.079843214,-0.329579001,0.700716543,1.153135388,1.025942423,-0.189469347,0.949856788,-0.072849508,-0.628950768,0.890533549,1.088121399,-0.475042679,0.699108401,-1.060302733,-0.934792545,0.254751521,1.145194638,0.315804334,0.290175955,-0.749774501,-0.82924058,0.100744539,0.784483461,0.935834702,-0.951673463,0.412206758,-0.26311499,-0.043617598,-0.485084411,0.317133717,1.220200348,3.292020409,185000
-0.687884677,-0.546370962,0.700716543,1.186257604,1.122817949,0.364356366,0.949856788,-0.072849508,-0.628950768,0.890533549,1.085796397,-0.355145465,0.699108401,-1.060302733,-0.314155087,0.254751521,1.228562724,0.315804334,0.290175955,0.624583419,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,0.649874647,1.022440129,0.093177713,-0.379384475,-0.236176232,1.220200348,-0.303764824,207500
0.493235155,-0.084889152,0.700716543,1.21937982,1.171255712,-0.166864216,0.949856788,-0.072849508,-0.628950768,-0.933118838,-1.016004839,2.038274382,0.699108401,0.165909165,-0.314155087,0.254751521,1.228562724,1.656361509,0.290175955,0.928220634,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,1.84701661,-0.26311499,0.498302287,-0.066350052,0.603328518,1.220200348,3.292020409,244600
-0.215436744,-0.247204143,0.700716543,0.689424365,0.347813744,-0.573756576,0.949856788,-0.072849508,-0.628950768,0.890533549,-0.016254251,1.307580043,0.699108401,-1.060302733,-0.934792545,0.254751521,0.56161804,0.315804334,0.290175955,-0.749774501,-0.82924058,0.100744539,0.784483461,0.935834702,-0.951673463,0.222952697,1.022440129,0.779784946,0.151147892,-0.331574499,-0.819537547,-0.303764824,179200
-0.658356681,-0.62874582,-1.028509366,1.153135388,1.074380186,-0.573756576,0.949856788,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.131230023,0.699108401,-1.060302733,-0.934792545,0.254751521,1.145194638,0.315804334,0.290175955,-0.749774501,0.64947869,0.100744539,0.784483461,0.935834702,-0.951673463,0.21855144,0.379662569,-0.897272952,-0.509476703,-0.312494845,-0.819537547,3.292020409,164700
0.581819143,-0.067237397,-1.028509366,-0.304242113,-0.185001648,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,0.378995982,-0.5768422,-1.430393339,0.165909165,0.306482371,0.254751521,-0.688903242,0.315804334,0.290175955,-0.749774501,0.64947869,0.100744539,-0.775909871,0.935834702,0.610487261,-0.168759195,-0.905892549,0.116853824,0.474345771,0.393452331,-0.819537547,-0.303764824,159000
-1.691836535,-0.235740647,-1.028509366,-0.006142169,-0.669379276,-0.573756576,-0.874670235,-0.072849508,-0.628950768,0.890533549,0.411546001,-0.730672587,-1.430393339,0.165909165,-0.934792545,0.254751521,0.061409527,-2.365310014,0.290175955,-0.749774501,-0.82924058,-3.020192679,-0.775909871,-1.002394781,-0.951673463,-2.10531237,-1.548670108,-1.106411937,-1.3062916,-0.827645487,-0.819537547,-0.303764824,88000
-1.691836535,-0.06388965,-1.028509366,-0.138631033,-0.863130328,-0.39856681,-0.874670235,-0.072849508,-0.628950768,0.890533549,0.030245777,-0.305376811,-1.430393339,0.165909165,-0.934792545,0.254751521,-0.3554309,-1.02475284,0.290175955,-0.749774501,-0.82924058,0.100744539,0.784483461,-1.002394781,-0.951673463,-0.872960349,-1.548670108,-1.019599528,-1.220918575,-0.827645487,1.220200348,-0.303764824,122000
0.079843214,-0.174365291,0.700716543,-1.860986261,0.880629135,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,0.296371468,0.699108401,0.165909165,0.306482371,0.254751521,1.02014251,-1.02475284,0.290175955,-0.749774501,0.64947869,0.100744539,-0.775909871,-1.002394781,-0.951673463,-0.415229599,-1.548670108,-0.609213595,-0.212703808,1.643169629,-0.819537547,-0.303764824,153575
1.851522962,0.523690619,0.700716543,1.153135388,1.025942423,-0.573756576,0.949856788,-0.072849508,1.30505624,-0.933118838,-1.016004839,1.158274079,0.699108401,0.165909165,0.927119829,0.254751521,1.145194638,0.315804334,0.290175955,-0.749774501,0.64947869,3.221681757,0.784483461,0.935834702,0.610487261,3.924410015,0.379662569,0.579853338,0.850393617,-0.341114325,-0.819537547,3.292020409,233230
-0.067796765,-0.483068115,0.700716543,-1.960352909,0.735315846,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-0.527754551,0.006808387,0.699108401,3.844544857,1.547757287,0.254751521,0.061409527,-2.365310014,-3.733597291,-0.749774501,-0.82924058,-3.020192679,-0.775909871,-1.002394781,-0.951673463,-2.10531237,1.022440129,-0.080447105,0.437757332,0.927682626,-0.819537547,-0.303764824,135900
0.079843214,0.097410873,0.700716543,-0.73483092,1.122817949,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-0.337104439,-0.205839501,0.699108401,0.165909165,0.927119829,-2.810688266,-1.230795797,-1.02475284,0.290175955,-0.749774501,-0.82924058,0.100744539,-0.775909871,-1.002394781,0.610487261,-0.868559092,-0.905892549,-0.096231179,0.437757332,0.698726785,-0.819537547,-0.303764824,131000
-1.691836535,0.630006938,-1.028509366,0.192591126,0.444689269,-0.381612962,-0.874670235,-0.072849508,-0.628950768,0.890533549,0.832371248,-1.282652211,-1.430393339,0.165909165,1.547757287,0.254751521,-0.063642601,0.315804334,0.290175955,-0.749774501,2.867557595,0.100744539,-0.775909871,0.935834702,0.610487261,0.266965269,1.665217688,0.658773709,1.549639343,1.557311188,1.220200348,-0.303764824,235000
0.67040313,-0.086106514,0.700716543,-0.602342056,-1.541259007,0.771248726,-0.874670235,-0.072849508,-0.628950768,0.890533549,1.971621918,-0.986302495,-1.430393339,0.165909165,0.306482371,0.254751521,-1.064059627,0.315804334,0.290175955,0.129175332,-0.82924058,0.100744539,-0.775909871,-1.002394781,2.172647984,-0.265586854,-0.26311499,0.661404389,0.291403575,-0.827645487,1.220200348,-0.303764824,167000
-0.59930069,-0.254812658,-1.028509366,0.424446638,-0.039688359,-0.573756576,-0.874670235,-0.072849508,1.30505624,0.890533549,0.888171281,-0.866405281,-1.430393339,0.165909165,-0.314155087,0.254751521,0.228145698,0.315804334,0.290175955,0.209079862,-0.82924058,0.100744539,-0.775909871,-1.002394781,-0.951673463,0.482626873,-0.26311499,-0.724963474,-1.011551396,-0.827645487,-0.819537547,-0.303764824,142500
0.522763151,0.33084012,0.700716543,-0.701708704,-1.686572296,-0.573756576,-0.874670235,-0.072849508,-0.628950768,0.890533549,-0.039504264,-0.174168539,-1.430393339,1.392121062,-0.314155087,0.254751521,-1.189111755,-1.02475284,0.290175955,1.559466423,-0.82924058,0.100744539,-0.775909871,-1.002394781,-0.951673463,-0.864157835,-0.905892549,-0.117276612,0.116592144,-0.827645487,-0.819537547,-0.303764824,152000
0.257011189,-0.309391074,-1.028509366,0.855035445,0.638440321,8.468295879,0.949856788,-0.072849508,-0.628950768,0.890533549,0.492921049,-0.545171238,0.699108401,0.165909165,0.306482371,0.254751521,0.770038254,0.315804334,0.290175955,-0.749774501,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,0.429811786,0.379662569,0.483833552,0.91340704,1.156638467,1.220200348,-0.303764824,239000
0.965683088,0.126931912,0.700716543,-0.105508817,-0.814692565,1.48896164,-0.874670235,-0.072849508,-0.628950768,0.890533549,-0.123204314,-0.959155956,0.699108401,0.165909165,0.306482371,0.254751521,-0.438798986,0.315804334,0.290175955,1.040086977,-0.82924058,0.100744539,0.784483461,-1.002394781,0.610487261,0.266965269,0.379662569,-0.147529421,0.49263999,-0.827645487,1.220200348,-0.303764824,175000
0.67040313,0.360259712,0.700716543,-0.701708704,0.929066898,-0.573756576,-0.874670235,-0.072849508,-0.628950768,-0.933118838,-1.016004839,1.187682829,0.699108401,0.165909165,-0.314155087,0.254751521,-1.189111755,-1.02475284,0.290175955,-0.749774501,0.64947869,0.100744539,0.784483461,0.935834702,0.610487261,-0.784935205,-0.905892549,-0.411912666,-0.708680427,-0.484211726,-0.819537547,-0.303764824,158500
